Time,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Tri11,Tri12,Tri13,Tri21,Tri22,Tri23,Lat,Lon,Alt,SunVect,MagVect,MagRef,SunRef,Roll,Pitch,Yaw,static_q,dynamic_q,"['Solar Panel One Flux (Raw V)', 'Solar Panel Two Flux (Raw V)', 'Solar Panel Three Flux (Raw V)', 'Solar Panel Four Flux (Raw V)']"
17:42:38.06,-28.213333333333335,20.44,-25.040000000000003,-0.16878049,0.3020731709756097,0.15796747756097573,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.61247741  0.45549948 -0.64605855],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.85187553903392,-55.278604711108365,165.56667460340537,[ 0.87398225  0.10936052 -0.47297955  0.02203745],[ 0.87438998  0.10948752 -0.47221557  0.0216125 ],[0. 0. 0. 0.]
17:42:38.09,-27.373333333333335,19.733333333333334,-24.866666666666667,-0.16878049,0.3020731709756097,0.15796747756097573,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60649574  0.4493209  -0.65595247],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.9308843758487,-55.168024052159545,165.60715403804298,[ 0.87432951  0.11031974 -0.47213354  0.021619  ],[ 0.87464932  0.10974742 -0.47166608  0.02179845],[0. 0. 0. 0.]
17:42:38.12,-27.373333333333335,19.733333333333334,-24.866666666666667,-0.22975609975609756,0.18012195146341453,0.09699186780487812,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60649574  0.4493209  -0.65595247],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.9308843758487,-55.168024052159545,165.60715403804298,[ 0.87432951  0.11031974 -0.47213354  0.021619  ],[ 0.87458945  0.10974213 -0.47178572  0.02163776],[0. 0. 0. 0.]
17:42:38.14,-26.346666666666668,18.986666666666668,-24.94666666666667,0.07512194902439026,-0.0028048778048781475,0.03601625804878056,0.008797653958944282,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.5952489   0.44143037 -0.67142979],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.054936699457336,-54.99305047831705,165.47799817287958,[ 0.87483991  0.11103587 -0.47098059  0.02243766],[ 0.87478296  0.11094327 -0.47110748  0.02245233],[0. 0. 0. 0.]
17:42:38.17,-27.973333333333336,20.74666666666667,-24.893333333333334,0.4409756075609757,-0.0028048778048781475,0.34089430682926836,0.008797653958944282,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60880301  0.4634242  -0.643892  ],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.834602125983242,-55.3026920317775,164.9404670863958,[ 0.87377454  0.10660022 -0.47374489  0.02683701],[ 0.87380747  0.10767788 -0.47341996  0.02719421],[0. 0. 0. 0.]
17:42:38.19,-27.973333333333336,20.74666666666667,-24.893333333333334,0.4409756075609757,-0.0028048778048781475,0.34089430682926836,0.008797653958944282,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60880301  0.4634242  -0.643892  ],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.834602125983242,-55.3026920317775,164.9404670863958,[ 0.87377454  0.10660022 -0.47374489  0.02683701],[ 0.87366499  0.10719912 -0.47375113  0.02788741],[0. 0. 0. 0.]
17:42:38.22,-26.28,18.853333333333335,-24.400000000000002,0.3190243880487805,0.3630487807317072,0.21894308731707324,0.008797653958944282,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60022482  0.44319332 -0.66581517],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.00986645517741,-55.056812984338606,165.63379813670664,[ 0.87467491  0.11122276 -0.47129529  0.02130837],[ 0.87479178  0.11096137 -0.47105944  0.02302017],[0. 0. 0. 0.]
17:42:38.25,-28.14666666666667,19.32,-26.6,-0.04682927048780487,-0.06378048756097576,0.03601625804878056,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60339947  0.42561939 -0.67435688],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.07846601540783,-54.95967536141844,166.82101135130503,[ 0.87514424  0.11678236 -0.46940047  0.01215109],[ 0.8750513   0.11582297 -0.46976741  0.01374168],[0. 0. 0. 0.]
17:42:38.28,-27.253333333333334,19.666666666666668,-24.200000000000003,-0.04682927048780487,-0.06378048756097576,0.03601625804878056,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.61138395  0.45345966 -0.64852448],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.871547647500044,-55.2511338588237,165.62459396601218,[ 0.87407772  0.10979663 -0.47272366  0.02156815],[ 0.87417541  0.11056407 -0.47241458  0.0204306 ],[0. 0. 0. 0.]
17:42:38.31,-27.253333333333334,19.666666666666668,-24.200000000000003,-0.3517073192682927,0.2410975612195121,0.03601625804878056,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.61138395  0.45345966 -0.64852448],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.871547647500044,-55.2511338588237,165.62459396601218,[ 0.87407772  0.10979663 -0.47272366  0.02156815],[ 0.87439146  0.10925914 -0.4722849   0.02118922],[0. 0. 0. 0.]
17:42:38.33,-26.720000000000002,19.30666666666667,-25.6,0.5019512173170733,0.3020731709756097,-0.024959351707317,0.008797653958944282,0.01466275659824047,0.011730205278592375,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.59278414  0.44052403 -0.67419992],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.07720371439241,-54.96146739418163,165.40234102024502,[ 0.87492128  0.11094953 -0.47082333  0.02298602],[ 0.87501561  0.11157852 -0.4704881   0.02321324],[0. 0. 0. 0.]
17:42:38.36,-27.360000000000003,19.293333333333333,-24.58666666666667,0.25804877829268297,0.2410975612195121,0.15796747756097573,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.61137927  0.44324425 -0.65555314],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.927691274479404,-55.17250603583521,166.20082214601345,[ 0.87441606  0.11273237 -0.47158857  0.01709352],[ 0.87466785  0.11285224 -0.47103754  0.01855139],[0. 0. 0. 0.]
17:42:38.39,-27.360000000000003,19.293333333333333,-24.58666666666667,0.25804877829268297,0.2410975612195121,0.15796747756097573,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.61137927  0.44324425 -0.65555314],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.927691274479404,-55.17250603583521,166.20082214601345,[ 0.87441606  0.11273237 -0.47158857  0.01709352],[ 0.87461422  0.11303943 -0.47111851  0.01787194],[0. 0. 0. 0.]
17:42:38.41,-28.213333333333335,19.32,-25.8,-0.22975609975609756,0.2410975612195121,-0.2078861809756097,0.011730205278592375,0.01466275659824047,0.011730205278592375,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.61164766  0.43040216 -0.66380804],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.99377404038281,-55.07952638735345,166.95521259751015,[ 0.87479329  0.11649017 -0.47014927  0.01124332],[ 0.87505008  0.11577519 -0.46983694  0.01169227],[0. 0. 0. 0.]
17:42:38.44,-27.96,19.346666666666668,-23.92,0.3190243880487805,0.05817073195121941,-0.14691057121951212,0.008797653958944282,0.011730205278592375,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.62558494  0.44486266 -0.64089055],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.810687977269964,-55.335987453410134,166.82153078723942,[ 0.8739952   0.11412544 -0.47217675  0.01252563],[ 0.87413493  0.11505145 -0.47169488  0.0124594 ],[0. 0. 0. 0.]
17:42:38.47,-28.14666666666667,19.30666666666667,-24.333333333333336,0.3799999978048781,0.05817073195121941,0.34089430682926836,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.62445655  0.44017378 -0.64521397],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.845140690802058,-55.28800004777358,167.03073052361287,[ 0.87416369  0.11532777 -0.47161317  0.01087952],[ 0.87411977  0.11562399 -0.47159323  0.01206411],[0. 0. 0. 0.]
17:42:38.50,-28.14666666666667,19.30666666666667,-24.333333333333336,0.3799999978048781,0.05817073195121941,0.34089430682926836,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.62445655  0.44017378 -0.64521397],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.845140690802058,-55.28800004777358,167.03073052361287,[ 0.87416369  0.11532777 -0.47161317  0.01087952],[ 0.87411719  0.1157076  -0.47157898  0.01200641],[0. 0. 0. 0.]
17:42:38.52,-26.42666666666667,19.373333333333335,-24.94666666666667,0.07512194902439026,0.4240243904878048,0.03601625804878056,0.008797653958944282,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.59428682  0.44813676 -0.66782978],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.026029061898683,-55.03397240032631,165.04289904793728,[ 0.8746233   0.10895441 -0.47169645  0.02579708],[ 0.87493625  0.11002694 -0.47096067  0.02401401],[0. 0. 0. 0.]
17:42:38.55,-28.253333333333334,19.333333333333336,-23.62666666666667,0.3190243880487805,-0.06378048756097576,-0.024959351707317,0.008797653958944282,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.63236723  0.44464356 -0.63435305],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.75866112204593,-55.40821500479679,167.1688948918209,[ 0.87380751  0.11504323 -0.4723626   0.00995361],[ 0.87385722  0.11488949 -0.4722542   0.01224448],[0. 0. 0. 0.]
17:42:38.58,-27.386666666666667,19.30666666666667,-23.62666666666667,0.13609755878048785,0.18012195146341453,-0.024959351707317,0.008797653958944282,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.62072678  0.44988093 -0.64211013],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.82040287060788,-55.32246881567126,166.29745472764094,[ 0.87397032  0.11206141 -0.47259453  0.01650861],[ 0.87409286  0.1127276  -0.47222645  0.01601103],[0. 0. 0. 0.]
17:42:38.60,-27.386666666666667,19.30666666666667,-23.62666666666667,0.13609755878048785,0.18012195146341453,-0.024959351707317,0.01466275659824047,0.011730205278592375,0.005865102639296188,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.62072678  0.44988093 -0.64211013],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.82040287060788,-55.32246881567126,166.29745472764094,[ 0.87397032  0.11206141 -0.47259453  0.01650861],[ 0.87412657  0.11241072 -0.47222064  0.01655975],[0. 0. 0. 0.]
17:42:38.63,-28.26666666666667,19.32,-24.973333333333336,0.13609755878048785,0.4240243904878048,0.15796747756097573,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.6200226   0.43545948 -0.65264617],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.904457723630248,-55.20508488391985,167.08020091669619,[ 0.87442197  0.11611799 -0.47095046  0.01041612],[ 0.87474216  0.11565126 -0.47043764  0.01180542],[0. 0. 0. 0.]
17:42:38.66,-27.040000000000003,18.76,-24.90666666666667,0.3799999978048781,-0.06378048756097576,0.34089430682926836,0.008797653958944282,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60680782  0.43313357 -0.66646799],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.01510267606732,-55.0494163773866,166.5520021770917,[ 0.87484012  0.11504777 -0.47033448  0.01429191],[ 0.87467046  0.11547626 -0.47052753  0.01485493],[0. 0. 0. 0.]
17:42:38.69,-27.360000000000003,19.360000000000003,-24.893333333333334,0.3799999978048781,-0.06378048756097576,0.34089430682926836,0.008797653958944282,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60813656  0.44238885 -0.65913734],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.95636398278832,-55.132220578257574,166.08504108896702,[ 0.87452163  0.11254243 -0.47140681  0.01793724],[ 0.87438674  0.11331127 -0.47145449  0.01841338],[0. 0. 0. 0.]
17:42:38.71,-27.360000000000003,19.360000000000003,-24.893333333333334,0.1970731685365854,0.11914634170731697,0.09699186780487812,0.008797653958944282,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60813656  0.44238885 -0.65913734],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.95636398278832,-55.132220578257574,166.08504108896702,[ 0.87452163  0.11254243 -0.47140681  0.01793724],[ 0.87456535  0.11289989 -0.47122299  0.01838372],[0. 0. 0. 0.]
17:42:38.74,-27.333333333333336,19.30666666666667,-24.933333333333334,-0.16878049,0.2410975612195121,-0.024959351707317,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60768479  0.44130169 -0.66028177],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.965525511603158,-55.11932994920135,166.1243210866959,[ 0.87456714  0.1127956  -0.47127363  0.01762481],[ 0.87482914  0.11253422 -0.47085097  0.01758935],[0. 0. 0. 0.]
17:42:38.77,-27.346666666666668,19.693333333333335,-24.880000000000003,-0.04682927048780487,0.11914634170731697,0.03601625804878056,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.6062237   0.44866999 -0.65664912],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.936455715247806,-55.1602012508233,165.63001188706968,[ 0.87435778  0.11046982 -0.47205439  0.02143695],[ 0.87454731  0.1106528  -0.47168346  0.0209207 ],[0. 0. 0. 0.]
17:42:38.80,-27.346666666666668,19.693333333333335,-24.880000000000003,-0.04682927048780487,0.11914634170731697,0.03601625804878056,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.6062237   0.44866999 -0.65664912],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.936455715247806,-55.1602012508233,165.63001188706968,[ 0.87435778  0.11046982 -0.47205439  0.02143695],[ 0.874505    0.11037737 -0.47180464  0.02140617],[0. 0. 0. 0.]
17:42:38.82,-27.386666666666667,19.333333333333336,-24.90666666666667,0.3190243880487805,0.4850000002439024,0.09699186780487812,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60853105  0.44163993 -0.65927546],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.95746953612926,-55.130665499474134,166.14796732818397,[ 0.8745361   0.11281233 -0.47133352  0.01745548],[ 0.87491036  0.11289659 -0.47057433  0.0186014 ],[0. 0. 0. 0.]
17:42:38.85,-26.653333333333336,19.16,-24.94666666666667,0.25804877829268297,0.54597561,0.21894308731707324,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.59873351  0.44275122 -0.66745002],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.02298157875819,-55.03828118290526,165.58225483488246,[ 0.87472187  0.11114269 -0.47120988  0.02168423],[ 0.87518952  0.11162042 -0.47021418  0.02197303],[0. 0. 0. 0.]
17:42:38.88,-27.32,19.346666666666668,-24.893333333333334,0.25804877829268297,0.54597561,0.21894308731707324,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.6076518   0.44239445 -0.65958051],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.9599113193074,-55.12723040602112,166.06004749953863,[ 0.87453296  0.11247509 -0.47139475  0.01812309],[ 0.87507186  0.11256945 -0.4703192   0.01942199],[0. 0. 0. 0.]
17:42:38.91,-27.32,19.346666666666668,-24.893333333333334,0.3799999978048781,-0.307682926585366,0.15796747756097573,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.6076518   0.44239445 -0.65958051],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.9599113193074,-55.12723040602112,166.06004749953863,[ 0.87453296  0.11247509 -0.47139475  0.01812309],[ 0.8742356   0.11300972 -0.47178901  0.01886919],[0. 0. 0. 0.]
17:42:38.93,-27.32,19.333333333333336,-24.866666666666667,0.07512194902439026,0.3020731709756097,0.09699186780487812,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60797479  0.44233015 -0.65932594],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.957873614937405,-55.130097086767144,166.08016791258055,[ 0.87452736  0.11253748 -0.47139602  0.01797234],[ 0.87474532  0.11263439 -0.47095146  0.01840755],[0. 0. 0. 0.]
17:42:38.96,-27.893333333333334,19.346666666666668,-25.26666666666667,0.07512194902439026,0.4240243904878048,0.03601625804878056,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.61209483  0.43632623 -0.65951447],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.959382723688,-55.127974087076545,166.6337496928937,[ 0.87461046  0.11482845 -0.47083122  0.01374527],[ 0.87500762  0.1145893  -0.4701237   0.01465154],[0. 0. 0. 0.]
17:42:39.00,-27.373333333333335,19.32,-24.986666666666668,0.07512194902439026,0.4240243904878048,0.03601625804878056,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60767119  0.4409354  -0.66053894],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.967584667242736,-55.11643139638883,166.1446403187125,[ 0.87457911  0.11289975 -0.47123235  0.01746689],[ 0.87501733  0.11323031 -0.47034544  0.01728372],[0. 0. 0. 0.]
17:42:39.01,-27.373333333333335,19.32,-24.986666666666668,0.1970731685365854,-0.12475609731707327,-0.08593496146341456,0.01466275659824047,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60767119  0.4409354  -0.66053894],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.967584667242736,-55.11643139638883,166.1446403187125,[ 0.87457911  0.11289975 -0.47123235  0.01746689],[ 0.87448618  0.11337189 -0.47129221  0.01744681],[0. 0. 0. 0.]
17:42:39.04,-27.333333333333336,19.360000000000003,-24.933333333333334,0.3190243880487805,0.4240243904878048,0.09699186780487812,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60739083  0.44228431 -0.65989467],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.96242630008991,-55.12369166937088,166.05306109162942,[ 0.87454267  0.11247151 -0.47137566  0.01817294],[ 0.87485339  0.11304814 -0.47064292  0.01862542],[0. 0. 0. 0.]
17:42:39.07,-27.346666666666668,19.346666666666668,-25.826666666666668,0.014146339268292701,0.3020731709756097,0.15796747756097573,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.59934873  0.43591721 -0.6713846 ],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.05457362254336,-54.99356501408507,166.00946602653914,[ 0.874933    0.11321541 -0.47046433  0.01838048],[ 0.87519253  0.11305771 -0.47000394  0.01876913],[0. 0. 0. 0.]
17:42:39.10,-27.346666666666668,19.346666666666668,-25.826666666666668,0.014146339268292701,0.3020731709756097,0.15796747756097573,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.59934873  0.43591721 -0.6713846 ],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.05457362254336,-54.99356501408507,166.00946602653914,[ 0.874933    0.11321541 -0.47046433  0.01838048],[ 0.87524194  0.11305927 -0.4699107   0.0187902 ],[0. 0. 0. 0.]
17:42:39.13,-27.400000000000002,19.346666666666668,-24.933333333333334,0.014146339268292701,0.05817073195121941,0.15796747756097573,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60839416  0.44162108 -0.65941441],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.95858176995605,-55.129100891523045,166.14208918206313,[ 0.87453999  0.11279927 -0.47132783  0.0174988 ],[ 0.87468783  0.11271318 -0.47105567  0.01798589],[0. 0. 0. 0.]
17:42:39.16,-27.346666666666668,19.360000000000003,-24.96,0.07512194902439026,0.2410975612195121,0.03601625804878056,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60732807  0.44201956 -0.66012978],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.96430858054561,-55.121042737711804,166.0650244302972,[ 0.87455267  0.11253955 -0.47134449  0.01807904],[ 0.87477834  0.11265243 -0.47089192  0.01825091],[0. 0. 0. 0.]
17:42:39.18,-27.32,18.493333333333336,-24.053333333333335,0.13609755878048785,0.4240243904878048,0.21894308731707324,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.62040377  0.43210197 -0.65451283],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.91937459098439,-55.18417459377379,167.29277458154857,[ 0.87450363  0.1171388  -0.47057937  0.00877246],[ 0.87475642  0.11657262 -0.47021813  0.01034083],[0. 0. 0. 0.]
17:42:39.21,-27.32,18.493333333333336,-24.053333333333335,0.13609755878048785,0.4240243904878048,0.21894308731707324,0.01466275659824047,0.011730205278592375,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.62040377  0.43210197 -0.65451283],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.91937459098439,-55.18417459377379,167.29277458154857,[ 0.87450363  0.1171388  -0.47057937  0.00877246],[ 0.87489856  0.11707939 -0.4698433   0.00960251],[0. 0. 0. 0.]
17:42:39.24,-27.360000000000003,18.666666666666668,-24.90666666666667,0.07512194902439026,0.05817073195121941,0.15796747756097573,0.011730205278592375,0.017595307917888565,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.61180574  0.42939885 -0.66431195],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.997813245504403,-55.073827933270806,167.021770312023,[ 0.87481703  0.11680331 -0.4700394   0.01072955],[ 0.8748622   0.1168257  -0.46994534  0.01092062],[0. 0. 0. 0.]
17:42:39.26,-27.400000000000002,20.16,-24.933333333333334,-0.04682927048780487,0.4240243904878048,-0.08593496146341456,0.011730205278592375,0.017595307917888565,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.60386467  0.45640595 -0.6534838 ],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.91115040767461,-55.19570609825835,165.07387031108456,[ 0.87413441  0.10792241 -0.47284306  0.02571447],[ 0.87466532  0.10921348 -0.4716805   0.02346268],[0. 0. 0. 0.]
17:42:39.29,-27.360000000000003,19.44,-24.040000000000003,-0.04682927048780487,0.4240243904878048,-0.08593496146341456,0.011730205278592375,0.017595307917888565,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.61567904  0.44969221 -0.64708287],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.860045526911644,-55.26720083762571,166.05373645293636,[ 0.87410304  0.1114514  -0.47242689  0.01831088],[ 0.87459514  0.11110466 -0.47157135  0.0189621 ],[0. 0. 0. 0.]
17:42:39.32,-27.360000000000003,19.44,-24.040000000000003,0.014146339268292701,0.05817073195121941,0.03601625804878056,0.008797653958944282,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.61567904  0.44969221 -0.64708287],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.860045526911644,-55.26720083762571,166.05373645293636,[ 0.87410304  0.1114514  -0.47242689  0.01831088],[ 0.87422467  0.11138957 -0.47220923  0.0184939 ],[0. 0. 0. 0.]
17:42:39.35,-27.560000000000002,18.453333333333333,-24.92,0.3190243880487805,-0.06378048756097576,0.40186991658536597,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.61560577  0.42405988 -0.66423095],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-21.997163922086422,-55.07474410821156,167.52458391220537,[ 0.8748529   0.11885824 -0.46952916  0.0068918 ],[ 0.87463539  0.11794911 -0.47011652  0.00956034],[0. 0. 0. 0.]
17:42:39.37,-27.173333333333336,19.213333333333335,-26.040000000000003,0.014146339268292701,0.6069512197560976,0.09699186780487812,0.011730205278592375,0.01466275659824047,0.008797653958944282,0.0,0.0,0.0,42.75,-84.99,0.3,[0 0 1],[-0.59563768  0.43307599 -0.67650642],[-0.17570567  0.66702152 -0.72402335],[-0.85283551 -0.17257377  0.49283859],-22.095759739943144,-54.93510680320608,165.984683885222,[ 0.87510704  0.11352708 -0.47006008  0.01851486],[ 0.87559782  0.11409557 -0.46904515  0.01753   ],[0. 0. 0. 0.]
